id,title,vote,answer,view_num,link,time,author,reputation,combination,issues being discuss,solution,question contain code,Solution type,Solved,answer or highest vote,Symptoms ,SDLC,Special case,Taxonomy_Second,Taxonomy_Third
10408972,How to obtain a description of a Java exception in C++ when using JNI?,19,3,10210,https://stackoverflow.com/questions/10408972/how-to-obtain-a-description-of-a-java-exception-in-c-when-using-jni,2012-05-02 06:48:21,Dan Nissenbaum,11.8k,c++|java,I would like to determine what exception has been thrown by a Java function when calling that function from C++ code using JNI.,I have omitted calling ExceptionCheck() after each JNI call and checking for any failed attempts to locate methods for brevity: you should add these when implementing.(20 votes),Yes,"SA2.1, SA2.2, SB1",Yes,21,Error/Exception handling,Coding,,,
25268,What are the best practices when using SWIG with C#?,20,3,9057,https://stackoverflow.com/questions/25268/what-are-the-best-practices-when-using-swig-with-c,2008-08-24 18:31:54,Dale Ragan,17.9k,c#|c++,what is the best way to use SWIG?,"I noticed the OP only mentioned C. For that, you don't really need Swig, just use the usual C#/C DLLImport interop syntax. Swig becomes useful when you want to let C++ classes be invoked from C#. (10 votes)",No,"SA1, SA2.1, SB1, SB2",Yes,10,Interfacing,Design,,Interfacing choice,
49137,Calling python from a c++ program for distribution,54,6,80989,https://stackoverflow.com/questions/49137/calling-python-from-a-c-program-for-distribution,2008-09-08 03:53:39,Brian R. Bondy,302k,c++|python,"I would like to call python script files from my c++ program.
I am not sure that the people I will distribute to will have python installed.
Basically I'm looking for a .lib file that I can use that has an Apache like distribution license.","Boost has a python interface library which could help you.
Boost.Python(33 votes)",No,"SA1, SA2.1, SB2",Yes,33,Interfacing,Coding,,Interfacing choice,
50398,Calling C# code from Java?,33,10,49990,https://stackoverflow.com/questions/50398/calling-c-sharp-code-from-java,2008-09-08 18:46:09,Keith G,4370,c#|java,"Does anyone have a good solution for integrating some C# code into a java application? I know I can expose the C# as a web service or whatever, but it has some security/encryption stuff in there, so I would rather keep it tightly integrated if possible.",There is an IL to Java Bytecode compiler GrassHopper which may be of use to you. (4 votes),No,"SA1, SA2.1, SB1, SB2",Yes,4,Interfacing,Coding,broken link,Interfacing choice,
67734,Execute JavaScript from within a C# assembly,20,6,14366,https://stackoverflow.com/questions/67734/execute-javascript-from-within-a-c-sharp-assembly,2008-09-15 22:50:40,ScottKoon,3353,c#|javascript,I'd like to execute JavaScript code from within a C# assembly and have the results of the JavaScript code returned to the calling C# code.,"You can run your JSUnit from inside Nant using the JSUnit server, it's written in java and there is not a Nant task but you can run it from the command prompt, the results are logged as XML and you can them integrate them with your build report process.(1 vote)",Yes,"SA2.1, SB1",Yes,1,Interfacing,Design,,Interfacing choice,
89228,Calling an external command from Python,4989,61,3480200,https://stackoverflow.com/questions/89228/calling-an-external-command-from-python,2008-09-18 01:35:30,freshWoWer,51.4k,python|shell,call an external command from Python,use subprocess module (4859 votes),No,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,5116,Interfacing,Coding,high vote question,Interfacing choice,
135834,Python: SWIG vs ctypes,57,10,24029,https://stackoverflow.com/questions/135834/python-swig-vs-ctypes,2008-09-25 20:29:27,Kevin Little,10.7k,c++|python,"In python, under what circumstances is SWIG a better choice than ctypes for calling entry points in shared libraries? Let's assume you don't already have the SWIG interface file(s).","SWIG generates (rather ugly) C or C++ code.ctypes allows you to directly access C functions, structures and other data, and load arbitrary shared libraries. (66 votes)",No,"SA2.1, SB1",Yes,68,Interfacing,Design,,Interfacing choice,
145270,Calling C/C++ from Python?,534,16,438300,https://stackoverflow.com/questions/145270/calling-c-c-from-python,2008-09-28 05:34:20,shoosh,67.8k,c++|python,What would be the quickest way to construct a Python binding to a C or C++ library?,have a look at Boost.Python.(176 votes),No,"SA1, SB2",Yes,184,Interfacing,Design,Closed,Interfacing choice,
166944,Calling Python in PHP,82,9,162775,https://stackoverflow.com/questions/166944/calling-python-in-php,2008-10-03 13:44:41,Benny Wong,6173,php|python,"I have a Python script I recently wrote that I call using the command line with some options. I now want a very thin web interface to call this script locally on my Mac.
I don't want to go through the minor trouble of installing mod_python or mod_wsgi on my Mac, so I was just going to do a system() or popen() from PHP to call the Python script.","Depending on what you are doing, system() or popen() may be perfect. Use system() if the Python script has no output, or if you want the Python script's output to go directly to the browser. ",No,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,107,Interfacing,Coding,,Interfacing choice,
184825,Monitoring memory usage for a C DLL called with Java via JNI?,6,4,6297,https://stackoverflow.com/questions/184825/monitoring-memory-usage-for-a-c-dll-called-with-java-via-jni,2008-10-08 20:48:04,lawsonj2019,163,c++|java,How can I monitor the memory being used by a native C DLL that is being called from Java via JNI? ,"You can monitor the native heap with counters in the performance montitor. (perfmon32) however it wont break it down for you on a per DLL basis, even jvm.dll will be included here.(3 votes)",No,"SA1, SA2.1, SB1, SB2",Yes,3,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
197379,How do I create a symlink in Windows Vista?,6,3,3068,https://stackoverflow.com/questions/197379/how-do-i-create-a-symlink-in-windows-vista,2008-10-13 12:22:27,David Arno,39.5k,c++|java,I am looking to create symlinks (soft links) from Java on a Windows Vista/ 2008 machine. I'm happy with the idea that I need to call out to the JNI to do this. I am after help on the actual C code though. What is the appropriate system call to create the link?,"Symbolic links in Windows are created using the CreateSymbolicLink API Function, which takes parameters very similar to the command line arguments accepted by the Mklink command line utility.",No,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,10,Interfacing,Coding,self-answer,Invocation mechanism,Explicit interfacing
276761,Exposing a C++ API to Python,41,5,12385,https://stackoverflow.com/questions/276761/exposing-a-c-api-to-python,2008-11-10 00:34:50,Marcos Lara,1815,c++|python,"Working on a project where I had to wrap the C++ classes with Python to be able to script the program.
Boost.Python or SWIG?","I don't think there's a clear-cut choice: for smaller projects, I'd go with Boost.Python again, for larger long-lived projects, the extra investment in SWIG is worth it. (23 votes)",No,"SA2.1, SB1",Yes,23,Interfacing,Design,,Interfacing choice,
315051,using a class defined in a c++ dll in c# code,70,6,92223,https://stackoverflow.com/questions/315051/using-a-class-defined-in-a-c-dll-in-c-sharp-code,2008-11-24 18:49:25,Dan Vogel,3520,c#|c++,"I have a dll that was written in c++, I need to use this dll in my c# code. After searching I found that using P/Invoke would give me access to the function I need, but these functions are defined with in a class and use non-static private member variables. So I need to be able to create an instance of this class to properly use the functions. ",There is no way to directly use a C++ class in C# code. You can use PInvoke in an indirect fashion to access your type.(89 votes),No,"SA2.1, SA2.2, SB1",Yes,95,Interfacing,Design,,Interfacing choice,
438594,How to call java objects and functions from CPython?,11,6,8654,https://stackoverflow.com/questions/438594/how-to-call-java-objects-and-functions-from-cpython,2009-01-13 10:49:01,nosklo,181k,java|python,"I have a python program, which runs on the CPython implementation, and inside it I must call a function defined in a java program. ","1. Write a trivial CLI for your java ""function"". 
2. Compile and build an executable JAR file with this as the entry point.
3. Call this from a command created by subprocess.(9 votes)",No,"SA2.1, SA2.2, SB1",Yes,9,Interfacing,Design,,Interfacing choice,
456884,"Extending python - to swig, not to swig or Cython",65,10,29010,https://stackoverflow.com/questions/456884/extending-python-to-swig-not-to-swig-or-cython,2009-01-19 08:32:06,RSabet,5504,c++|python,"swig creates a quite large py-file which does a lot of 'checkings' and 'PySwigObject' before calling the actual .pyd or .so code.
Does anyone of you have any experience whether there is some more performance to gain if you hand-write this file or let swig do it.","If you want something with less interface code, you can think about creating a dll from your C code, and use that library directly from python with cstruct.
Consider also Cython if you want to use only python code in your program. (27 votes)",No,"SA1, SA2.1, SB1, SB2",Yes,27,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
463240,What is the best way to pass information from java to c++?,18,8,5696,https://stackoverflow.com/questions/463240/what-is-the-best-way-to-pass-information-from-java-to-c,2009-01-20 21:38:45,Alex,6301,c++|java,I have a java application I need to pass some info to a C++ program. It has been suggested that I use some simple socket programming to do this. Is this the best way?,"Pass a file from Java to C++.
Use sockets as mentioned.
Use JNI to call from Java to C++ or vice versa. (16 votes)",No,"SA1, SA2.1, SB1, SB2",Yes,16,Interfacing,Design,,Interfacing choice,
471000,Jython and python modules,20,4,17175,https://stackoverflow.com/questions/471000/jython-and-python-modules,2009-01-22 21:57:46,Geo,81.6k,java|python,"Exception in thread ""main"" Traceback (innermost last):
  File """", line 1, in ?
ImportError: no module named re",You embed jython and you will use some Python-Modules somewere(18 votes),No,"SA2.1, SA2.2, SB1",Yes,19,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
476968,Using a java library from python,35,6,51355,https://stackoverflow.com/questions/476968/using-a-java-library-from-python,2009-01-25 00:41:22,Jim,910,java|python,I have a python app and java app. The python app generates input for the java app and invokes it on the command line.,use Py4J. ,No,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,66,Interfacing,Design,,Interfacing choice,
492014,How to start writing a PHP5 extension in C++,20,2,9983,https://stackoverflow.com/questions/492014/how-to-start-writing-a-php5-extension-in-c,2009-01-29 15:19:48,Paul Dixon,270k,c++|php,"I'm writing a PHP5 extension, and while I could write it in C, it would be easier to use C++ and take advantage of the STL and Boost.
Trouble is, the tutorials I've seen only deal with C, and I'm looking for a basic example which uses C++",After posting I came across CodeGen_PECL which creates a skeleton extension from an XML based description of the extension. This includes a tag make it output C++(5 votes),Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,5,Interfacing,Coding,broken link,Invocation mechanism,Explicit interfacing
540427,C to Python via SWIG: can't get void** parameters to hold their value,8,2,2600,https://stackoverflow.com/questions/540427/c-to-python-via-swig-cant-get-void-parameters-to-hold-their-value,2009-02-12 08:04:16,Jason Sundram,10.5k,c++|python,(Code question),use ctypes instead. (7 votes),Yes,"SA2.1, SA2.2, SB1",Yes,7,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
602580,How can I use C++ class in Python?,38,3,33282,https://stackoverflow.com/questions/602580/how-can-i-use-c-class-in-python,2009-03-02 14:47:11,Pratik Deoghare,28k,c++|python,I have implemented a class in C++. I want to use it with Python.  Please suggest step by step method and elaborate each step. ,"Look into Boost.Python. It's a library to write python modules with C++.
Also look into SWIG (26 votes)",Yes,"SA1, SA2.1, SB1, SB2",Yes,27,Interfacing,Coding,,Interfacing choice,
