id,title,vote,answer,view_num,link,time,author,reputation,combination,relevant
5057987,What's the point of const void?,59,2,17957,https://stackoverflow.com/questions/5057987/whats-the-point-of-const-void,2011-02-20 15:34:22,fredoverflow,229k,c|c++,no
4158900,Embedding resources in executable using GCC,59,4,26982,https://stackoverflow.com/questions/4158900/embedding-resources-in-executable-using-gcc,2010-11-11 20:21:30,Kos,62.6k,c|c++,no
1733143,Converting between C++ std::vector and C array without copying,59,5,53814,https://stackoverflow.com/questions/1733143/converting-between-c-stdvector-and-c-array-without-copying,2009-11-14 03:33:42,D R,18.3k,c|c++,yes
1253670,Why do round() and ceil() not return an integer?,59,2,21150,https://stackoverflow.com/questions/1253670/why-do-round-and-ceil-not-return-an-integer,2009-08-10 08:16:09,Wookai,17.9k,c|c++,no
11133059,Play 2.x: How to make an AJAX request with a common button,59,5,36294,https://stackoverflow.com/questions/11133059/play-2-x-how-to-make-an-ajax-request-with-a-common-button,2012-06-21 06:58:35,user1434177,1877,java|javascript,no
4803906,Reading a JSP variable from JavaScript,59,5,217231,https://stackoverflow.com/questions/4803906/reading-a-jsp-variable-from-javascript,2011-01-26 11:14:15,Siddiqui,6964,java|javascript,yes
52390562,Google reCaptcha response ¡°Uncaught (in promise) null¡±,59,9,41374,https://stackoverflow.com/questions/52390562/google-recaptcha-response-uncaught-in-promise-null,2018-09-18 16:02:47,FABBRj,753,javascript|php,no
33660712,AngularJS POST Fails: Response for preflight has invalid HTTP status code 404,59,3,170518,https://stackoverflow.com/questions/33660712/angularjs-post-fails-response-for-preflight-has-invalid-http-status-code-404,2015-11-11 22:02:50,Deegriz,1884,javascript|php,no
1954426,Javascript equivalent of PHP's list(),59,9,35478,https://stackoverflow.com/questions/1954426/javascript-equivalent-of-phps-list,2009-12-23 18:11:52,Znarkus,20k,javascript|php,no
33273550,"Why does `int ;` compile fine in C, but not in C++?",58,3,4588,https://stackoverflow.com/questions/33273550/why-does-int-compile-fine-in-c-but-not-in-c,2015-10-22 04:44:16,Destructor,12.9k,c|c++,no
30034171,Return value optimization and copy elision in C,58,2,4912,https://stackoverflow.com/questions/30034171/return-value-optimization-and-copy-elision-in-c,2015-05-04 15:41:05,Z boson,27.8k,c|c++,no
10606807,"Single, double quotes and sizeof('a') in C/C++",58,2,6182,https://stackoverflow.com/questions/10606807/single-double-quotes-and-sizeofa-in-c-c,2012-05-15 18:36:45,Pratt,791,c|c++,no
599744,Question about a function definition (three dots in parameters..),58,4,29473,https://stackoverflow.com/questions/599744/question-about-a-function-definition-three-dots-in-parameters,2009-03-01 12:34:03,ashishsony,2317,c|c++,no
587128,What exactly is va_end for? Is it always necessary to call it?,58,3,14473,https://stackoverflow.com/questions/587128/what-exactly-is-va-end-for-is-it-always-necessary-to-call-it,2009-02-25 18:01:16,Yarik,1092,c|c++,no
138153,Is ncurses available for windows? [closed],58,2,98319,https://stackoverflow.com/questions/138153/is-ncurses-available-for-windows,2008-09-26 07:30:33,gio,733,c|c++,no
20095002,"How to show progress bar while loading, using ajax",58,9,195639,https://stackoverflow.com/questions/20095002/how-to-show-progress-bar-while-loading-using-ajax,2013-11-20 11:43:25,Xavi,2322,javascript|php,no
31353213,Does JavaScript support array/list comprehensions like Python?,58,8,31825,https://stackoverflow.com/questions/31353213/does-javascript-support-array-list-comprehensions-like-python,2015-07-11 03:49:29,A K,854,javascript|python,no
1965249,How to write a Java-enum-like class with multiple data fields in C++?,57,4,13708,https://stackoverflow.com/questions/1965249/how-to-write-a-java-enum-like-class-with-multiple-data-fields-in-c,2009-12-27 05:20:45,missingfaktor,85.2k,c++|java,no
26021337,What is IACA and how do I use it?,57,1,8946,https://stackoverflow.com/questions/26021337/what-is-iaca-and-how-do-i-use-it,2014-09-24 15:53:04,Iwillnotexist Idonotexist,12.5k,c|c++,no
24866303,How do I ask for ¡°at least¡± a size of an int in C,57,4,3592,https://stackoverflow.com/questions/24866303/how-do-i-ask-for-at-least-a-size-of-an-int-in-c,2014-07-21 13:28:13,derekdreery,3100,c|c++,no
23104628,"Technically, how do variadic functions work? How does printf work?",57,2,6161,https://stackoverflow.com/questions/23104628/technically-how-do-variadic-functions-work-how-does-printf-work,2014-04-16 09:00:28,Sebastian Mach,35k,c|c++,no
10004511,Why are string literals l-value while all other literals are r-value?,57,4,6662,https://stackoverflow.com/questions/10004511/why-are-string-literals-l-value-while-all-other-literals-are-r-value,2012-04-04 03:23:13,Alok Save,185k,c|c++,no
7443782,Does dynamic memory allocation differ in C and C++ in popular implementations?,57,5,3934,https://stackoverflow.com/questions/7443782/does-dynamic-memory-allocation-differ-in-c-and-c-in-popular-implementations,2011-09-16 11:08:48,Kerrek SB,415k,c|c++,no
5419356,redirect stdout/stderr to a string,57,5,60901,https://stackoverflow.com/questions/5419356/redirect-stdout-stderr-to-a-string,2011-03-24 12:47:53,Prasanth Madhavan,10.2k,c|c++,no
389827,Namespaces in C,57,10,52207,https://stackoverflow.com/questions/389827/namespaces-in-c,2008-12-23 19:27:28,Kim Stebel,39.8k,c|c++,no
18944027,How do I defer or async this WordPress javascript snippet to load lastly for faster page load times?,57,10,69598,https://stackoverflow.com/questions/18944027/how-do-i-defer-or-async-this-wordpress-javascript-snippet-to-load-lastly-for-fas,2013-09-22 12:54:20,Jason Weber,5193,javascript|php,no
11068247,"In Javascript a dictionary comprehension, or an Object `map`",57,6,19539,https://stackoverflow.com/questions/11068247/in-javascript-a-dictionary-comprehension-or-an-object-map,2012-06-17 01:22:41,Cuadue,2951,javascript|python,no
209281,C# equivalent to java's wait and notify?,56,2,35586,https://stackoverflow.com/questions/209281/c-sharp-equivalent-to-javas-wait-and-notify,Oct 16 '08 at 16:16,Omar Kooheji,49.2k,c#|java,no
2352399,Yield Return In Java,56,9,29954,https://stackoverflow.com/questions/2352399/yield-return-in-java,Feb 28 '10 at 19:51,Kasper Holdum,11k,c#|java,no
20325792,Java thread leaks when calling back from native thread via JNI,56,1,4873,https://stackoverflow.com/questions/20325792/java-thread-leaks-when-calling-back-from-native-thread-via-jni,2013-12-02 10:18:24,Malcolm Wilkins,573,c++|java,yes
14674049,Parallel for vs omp simd: when to use each?,56,3,23554,https://stackoverflow.com/questions/14674049/parallel-for-vs-omp-simd-when-to-use-each,2013-02-03 15:29:00,zr.,6600,c|c++,no
13874179,Can you have a triple minus signs in C programming? What does it mean? [duplicate],56,5,4788,https://stackoverflow.com/questions/13874179/can-you-have-a-triple-minus-signs-in-c-programming-what-does-it-mean,2012-12-14 07:05:35,Joseph Lee,501,c|c++,no
12447557,Can we have recursive macros?,56,5,42350,https://stackoverflow.com/questions/12447557/can-we-have-recursive-macros,2012-09-16 14:11:08,user1367292,759,c|c++,no
6281368,Multi-line DEFINE directives?,56,3,77666,https://stackoverflow.com/questions/6281368/multi-line-define-directives,2011-06-08 15:31:34,Adam S,7945,c|c++,no
5339200,How to create a single instance application in C or C++,56,12,34995,https://stackoverflow.com/questions/5339200/how-to-create-a-single-instance-application-in-c-or-c,2011-03-17 12:49:07,whoi,2852,c|c++,no
3383090,Is returning void valid code?,56,4,8045,https://stackoverflow.com/questions/3383090/is-returning-void-valid-code,2010-08-01 17:49:40,Karel Petranek,14.4k,c|c++,no
2761360,Could I ever want to access the address zero?,56,17,8822,https://stackoverflow.com/questions/2761360/could-i-ever-want-to-access-the-address-zero,2010-05-03 21:31:09,Joel,2647,c|c++,no
1701199,Is there an analogue to Java IllegalStateException in Python?,56,3,8943,https://stackoverflow.com/questions/1701199/is-there-an-analogue-to-java-illegalstateexception-in-python,2009-11-09 14:12:55,Tuure Laurinolli,3288,java|python,no
358225,log4j with timestamp per log entry,56,3,83991,https://stackoverflow.com/questions/358225/log4j-with-timestamp-per-log-entry,2008-12-11 01:44:39,Setori,8834,java|python,no
15757750,How can I call PHP functions by JavaScript?,56,11,387207,https://stackoverflow.com/questions/15757750/how-can-i-call-php-functions-by-javascript,2013-04-02 06:41:42,wallgeek,589,javascript|php,yes
490618,Multiple javascript/css files: best practices?,56,6,19956,https://stackoverflow.com/questions/490618/multiple-javascript-css-files-best-practices,2009-01-29 05:56:37,cletus,561k,javascript|php,no
4145667,How to override the path of PHP to use the MAMP path?,56,13,116515,https://stackoverflow.com/questions/4145667/how-to-override-the-path-of-php-to-use-the-mamp-path,Nov 10 '10 at 14:47,sf_tristanb,7939,php|shell,no
16908236,How to execute Python inline from a bash shell,56,4,41905,https://stackoverflow.com/questions/16908236/how-to-execute-python-inline-from-a-bash-shell,Jun 4 '13 at 1:03,Sean,657,python|shell,yes
11227809,Why is processing a sorted array faster than processing an unsorted array?,24854,26,1528529,https://stackoverflow.com/questions/11227809/why-is-processing-a-sorted-array-faster-than-processing-an-unsorted-array,2012-06-27 13:51:36,GManNickG,444k,c|c++|java,no
47981,"How do you set, clear, and toggle a single bit?",2633,30,1217769,https://stackoverflow.com/questions/47981/how-do-you-set-clear-and-toggle-a-single-bit,2008-09-07 00:42:17,JeffV,45k,c|c++|java,no
2429511,Why do people write the #!/usr/bin/env python shebang on the first line of a Python script?,1074,21,745594,https://stackoverflow.com/questions/2429511/why-do-people-write-the-usr-bin-env-python-shebang-on-the-first-line-of-a-pyt,Mar 11 '10 at 23:50,john garcias,10.8k,c#|python|shell,no
4760215,Running shell command and capturing the output,940,17,1104844,https://stackoverflow.com/questions/4760215/running-shell-command-and-capturing-the-output,Jan 21 '11 at 14:55,Silver Light,35k,java|python|shell,no
204476,What should main() return in C and C++?,711,17,346583,https://stackoverflow.com/questions/204476/what-should-main-return-in-c-and-c,2008-10-15 12:13:48,Joel,13.3k,c|c++|shell,no
119123,Why isn't sizeof for a struct equal to the sum of sizeof of each member?,705,12,201445,https://stackoverflow.com/questions/119123/why-isnt-sizeof-for-a-struct-equal-to-the-sum-of-sizeof-of-each-member,2008-09-23 04:24:47,Kevin,21.9k,c|c++|shell,no
199333,How do I detect unsigned integer multiply overflow?,628,31,330033,https://stackoverflow.com/questions/199333/how-do-i-detect-unsigned-integer-multiply-overflow,2008-10-13 22:53:21,Chris Johnson,9241,c|c++|python,no
63166,How to determine CPU and memory consumption from inside a process?,614,9,317670,https://stackoverflow.com/questions/63166/how-to-determine-cpu-and-memory-consumption-from-inside-a-process,2008-09-15 14:04:43,Lanzelot,13.2k,c|c#|c++,no
4955198,What does ¡°dereferencing¡± a pointer mean?,551,6,589319,https://stackoverflow.com/questions/4955198/what-does-dereferencing-a-pointer-mean,2011-02-10 09:16:22,asir,10.6k,c|c++|java,no
2397984,"Undefined, unspecified and implementation-defined behavior",543,8,57757,https://stackoverflow.com/questions/2397984/undefined-unspecified-and-implementation-defined-behavior,2010-03-07 21:10:30,Zolomon,7821,c|c++|shell,no
13840429,What is the difference between client-side and server-side programming?,506,4,42498,https://stackoverflow.com/questions/13840429/what-is-the-difference-between-client-side-and-server-side-programming,2012-12-12 13:03:00,deceze,454k,java|javascript|php,no
2344524,Java equivalent to #region in C#,498,21,239753,https://stackoverflow.com/questions/2344524/java-equivalent-to-region-in-c-sharp,Feb 26 '10 at 20:14,Pentium10,182k,c|c#|java,no
131803,unsigned int vs. size_t,497,8,208101,https://stackoverflow.com/questions/131803/unsigned-int-vs-size-t,2008-09-25 07:00:03,Rob,67.3k,c|c++|java,no
17307275,What is the printf format specifier for bool?,488,8,722842,https://stackoverflow.com/questions/17307275/what-is-the-printf-format-specifier-for-bool,2013-06-25 20:50:17,maxschlepzig,24.6k,c|c++|javascript,no
10087113,How many levels of pointers can we have?,448,14,47486,https://stackoverflow.com/questions/10087113/how-many-levels-of-pointers-can-we-have,2012-04-10 10:34:17,Parag,6816,c|c++|python,no
2386772,What is the difference between float and double?,427,13,1017047,https://stackoverflow.com/questions/2386772/what-is-the-difference-between-float-and-double,2010-03-05 12:48:32,VaioIsBorn,6563,c|c++|python,no
1993390,Static linking vs dynamic linking,414,17,237518,https://stackoverflow.com/questions/1993390/static-linking-vs-dynamic-linking,2010-01-03 00:06:12,Eloff,17.5k,c|c++|shell,no
10681375,Which is better option to use for dividing an integer number by 2?,407,23,60550,https://stackoverflow.com/questions/10681375/which-is-better-option-to-use-for-dividing-an-integer-number-by-2,2012-05-21 07:54:36,Abhineet,6039,c|c++|java,no
33225947,Can a website detect when you are using selenium with chromedriver?,390,19,194320,https://stackoverflow.com/questions/33225947/can-a-website-detect-when-you-are-using-selenium-with-chromedriver,2015-10-20 00:08:57,Ryan Weinstein,4575,java|javascript|python,no
4514323,Javascript Equivalent to PHP Explode(),358,18,354651,https://stackoverflow.com/questions/4514323/javascript-equivalent-to-php-explode,2010-12-22 22:34:33,Doug Molineux,11.3k,c++|javascript|php,no
31739792,Is uninitialized local variable the fastest random number generator?,329,22,19372,https://stackoverflow.com/questions/31739792/is-uninitialized-local-variable-the-fastest-random-number-generator,2015-07-31 06:52:42,ggrr,7221,c|c++|java,no
25789644,Difference between using Makefile and CMake to compile the code,320,2,127123,https://stackoverflow.com/questions/25789644/difference-between-using-makefile-and-cmake-to-compile-the-code,2014-09-11 14:07:47,rish,3647,c|c++|shell,no
57842756,Why should I always enable compiler warnings?,308,20,29147,https://stackoverflow.com/questions/57842756/why-should-i-always-enable-compiler-warnings,2019-09-08 14:20:35,n. 'pronouns' m.,90.3k,c|c++|java,no
2808398,Easily measure elapsed time,305,26,526702,https://stackoverflow.com/questions/2808398/easily-measure-elapsed-time,2010-05-11 06:04:29,hap497,122k,c|c++|java,no
15004944,max value of integer,294,11,943910,https://stackoverflow.com/questions/15004944/max-value-of-integer,Feb 21 '13 at 14:37,stackuser,3635,c|java|python,no
614794,Detecting superfluous #includes in C/C++?,294,19,98686,https://stackoverflow.com/questions/614794/detecting-superfluous-includes-in-c-c,2009-03-05 13:43:53,shoosh,67.8k,c|c++|python,no
2762568,C/C++ include header file order,293,10,114275,https://stackoverflow.com/questions/2762568/c-c-include-header-file-order,2010-05-04 03:09:22,Anycorn,45.2k,c|c++|java,no
2938502,Sending POST data in Android,291,15,465061,https://stackoverflow.com/questions/2938502/sending-post-data-in-android,May 30 '10 at 11:59,OMGKurtNilsen,4520,java|javascript|php,no
1571340,What is the ¡°assert¡± function?,263,9,296848,https://stackoverflow.com/questions/1571340/what-is-the-assert-function,2009-10-15 09:47:59,eomer,3148,c|c++|java,no
2310483,Purpose of Unions in C and C++,261,15,108860,https://stackoverflow.com/questions/2310483/purpose-of-unions-in-c-and-c,2010-02-22 11:17:19,legends2k,26.1k,c|c++|java,no
88957,What does {0} mean when initializing an object?,253,10,59240,https://stackoverflow.com/questions/88957/what-does-0-mean-when-initializing-an-object,2008-09-18 00:38:36,Mahmoud Al-Qudsi,25.1k,c|c++|shell,no
209470,How to implement common bash idioms in Python? [closed],242,17,113651,https://stackoverflow.com/questions/209470/how-to-implement-common-bash-idioms-in-python,Oct 16 '08 at 17:11,Chris Jefferson,7033,c|python|shell,no
311882,What do 'statically linked' and 'dynamically linked' mean?,234,5,81302,https://stackoverflow.com/questions/311882/what-do-statically-linked-and-dynamically-linked-mean,2008-11-22 23:09:57,UnkwnTech,75k,c|c#|c++,no
